id	player_name	pass_team	home_team	away_team	pass_type	start_x	start_y	end_x	end_y
4190	Adryan	Nantes	Nantes	Guingamp	failed	68.7	52.6	89.8	41.3
4190	Adryan	Nantes	Nantes	Guingamp	failed	68.4	76.3	72.2	45.6
3326	Lucas Deaux	Nantes	Nantes	Guingamp	failed	22.2	85.2	67.4	50.9
3123	Nicolas Benezet	Guingamp	Nantes	Guingamp	failed	50.8	54.6	62.9	55.0
3475	Mustapha Diallo	Guingamp	Nantes	Guingamp	failed	37.8	29.5	61.8	30.9
4191	Nill de Pauw	Guingamp	Nantes	Guingamp	failed	89.6	11.9	100.0	32.1
4191	Nill de Pauw	Guingamp	Nantes	Guingamp	completed	57.3	24.0	69.1	33.1
3542	Rémy Riou	Nantes	Nantes	Guingamp	failed	6.1	16.2	65.8	30.3
3542	Rémy Riou	Nantes	Nantes	Guingamp	failed	7.4	46.0	62.5	42.3
3333	Valentin Rongier	Nantes	Nantes	Guingamp	completed	64.4	64.2	62.6	38.3
3785	Koffi Djidji	Nantes	Nantes	Guingamp	failed	19.6	4.3	88.6	44.4
3333	Valentin Rongier	Nantes	Nantes	Guingamp	completed	67.7	54.2	75.9	59.9
3433	Jonas Lössl	Guingamp	Nantes	Guingamp	failed	7.7	58.3	63.6	40.7
3333	Valentin Rongier	Nantes	Nantes	Guingamp	failed	68.7	61.5	71.8	52.8
3327	Birama Toure	Nantes	Nantes	Guingamp	failed	90.9	65.4	88.6	45.4
3170	Thibault Giresse	Guingamp	Nantes	Guingamp	completed	61.5	87.9	61.3	51.7
3123	Nicolas Benezet	Guingamp	Nantes	Guingamp	completed	68.7	43.2	61.7	34.6
3463	Adrien Thomasson	Nantes	Nantes	Guingamp	completed	66.5	8.2	78.8	40.3
3871	Léo Dubois	Nantes	Nantes	Guingamp	failed	94.8	26.8	93.4	50.9
3306	Emiliano Sala	Nantes	Nantes	Guingamp	failed	78.8	40.3	84.5	34.6
4190	Adryan	Nantes	Nantes	Guingamp	completed	73.2	47.9	85.7	34.6
3306	Emiliano Sala	Nantes	Nantes	Guingamp	failed	85.9	36.2	88.9	30.1
3327	Birama Toure	Nantes	Nantes	Guingamp	completed	48.2	41.3	65.1	48.7
3156	Lars Jacobsen	Guingamp	Nantes	Guingamp	failed	39.3	4.9	77.4	31.5
3330	Yacine Bammou	Nantes	Nantes	Guingamp	failed	64.4	49.1	65.6	53.2
3160	Dorian Leveque	Guingamp	Nantes	Guingamp	failed	59.8	77.9	73.6	57.5
3785	Koffi Djidji	Nantes	Nantes	Guingamp	failed	92.2	47.4	97.8	43.0
3326	Lucas Deaux	Nantes	Nantes	Guingamp	failed	91.2	38.3	94.6	50.9
3164	Jérémy Sorbon	Guingamp	Nantes	Guingamp	completed	61.5	69.9	69.5	42.9
3326	Lucas Deaux	Nantes	Nantes	Guingamp	failed	60.2	2.7	93.7	38.2
3785	Koffi Djidji	Nantes	Nantes	Guingamp	failed	65.2	8.8	80.7	50.5
3543	Younousse Sankhare	Guingamp	Nantes	Guingamp	failed	44.1	63.6	71.1	58.3
3123	Nicolas Benezet	Guingamp	Nantes	Guingamp	failed	55.9	59.7	77.0	39.3
3306	Emiliano Sala	Nantes	Nantes	Guingamp	completed	72.3	41.1	72.2	32.1
3463	Adrien Thomasson	Nantes	Nantes	Guingamp	completed	68.7	54.4	72.3	41.1
3463	Adrien Thomasson	Nantes	Nantes	Guingamp	completed	51.8	53.6	79.3	47.9
4191	Nill de Pauw	Guingamp	Nantes	Guingamp	failed	63.6	21.1	80.7	34.8
3323	Alejandro Bedoya	Nantes	Nantes	Guingamp	completed	53.1	22.1	62.4	47.2
3871	Léo Dubois	Nantes	Nantes	Guingamp	failed	70.8	10.5	88.5	41.9
4189	Kolbeinn Sigthorsson	Nantes	Nantes	Guingamp	failed	92.0	29.5	83.6	31.5
3333	Valentin Rongier	Nantes	Nantes	Guingamp	completed	52.1	15.0	60.5	33.6
3320	Olivier Veigneau	Nantes	Nantes	Guingamp	completed	41.9	92.4	71.7	53.0
3475	Mustapha Diallo	Guingamp	Nantes	Guingamp	completed	49.7	49.5	61.7	47.7
3156	Lars Jacobsen	Guingamp	Nantes	Guingamp	failed	35.6	23.3	73.0	48.5
3156	Lars Jacobsen	Guingamp	Nantes	Guingamp	completed	52.1	42.5	84.9	31.3
3609	Yannis Salibur	Guingamp	Nantes	Guingamp	failed	84.9	31.3	90.2	38.7
3323	Alejandro Bedoya	Nantes	Nantes	Guingamp	failed	63.4	18.2	71.5	30.1
3586	Sloan Privat	Guingamp	Nantes	Guingamp	completed	71.8	42.5	69.5	34.2
3156	Lars Jacobsen	Guingamp	Nantes	Guingamp	completed	39.1	3.9	71.8	42.5
3156	Lars Jacobsen	Guingamp	Nantes	Guingamp	completed	33.9	20.1	78.2	45.4
3123	Nicolas Benezet	Guingamp	Nantes	Guingamp	failed	79.5	29.9	87.8	36.0
3586	Sloan Privat	Guingamp	Nantes	Guingamp	failed	78.2	45.4	90.8	47.9
3500	Alassane Pléa	Nice	Nice	Monaco	completed	71.4	43.6	71.8	49.1
3490	Vincent Koziello	Nice	Nice	Monaco	completed	68.9	49.1	68.8	30.3
4138	Oliver Boscagli	Nice	Nice	Monaco	completed	68.5	76.5	73.6	57.0
3500	Alassane Pléa	Nice	Nice	Monaco	completed	66.5	72.8	70.2	57.1
4199	Hatem Ben Arfa	Nice	Nice	Monaco	failed	71.8	49.1	76.9	40.5
3500	Alassane Pléa	Nice	Nice	Monaco	failed	68.2	23.7	70.4	33.1
3500	Alassane Pléa	Nice	Nice	Monaco	failed	73.6	51.9	73.3	47.0
3251	Ricardo Carvalho	Monaco	Nice	Monaco	failed	48.2	59.3	62.8	57.1
3248	Fabinho	Monaco	Nice	Monaco	failed	52.1	3.5	96.1	33.8
3490	Vincent Koziello	Nice	Nice	Monaco	failed	77.7	42.9	84.8	41.9
3490	Vincent Koziello	Nice	Nice	Monaco	completed	63.5	41.1	67.6	50.7
3500	Alassane Pléa	Nice	Nice	Monaco	completed	58.1	67.3	63.5	41.1
3366	Nampalys Mendy	Nice	Nice	Monaco	failed	52.8	49.9	68.7	52.3
3260	Anthony Martial	Monaco	Nice	Monaco	completed	73.7	76.9	68.7	51.3
3252	Nabil Dirar	Monaco	Nice	Monaco	failed	91.3	39.7	83.1	43.2
4198	Jean Seri	Nice	Nice	Monaco	failed	45.8	54.6	77.7	43.8
3490	Vincent Koziello	Nice	Nice	Monaco	completed	67.0	33.5	61.0	38.5
3262	Jérémy Toulalan	Monaco	Nice	Monaco	failed	52.3	22.9	65.1	33.8
3262	Jérémy Toulalan	Monaco	Nice	Monaco	completed	48.2	50.3	68.9	54.2
3258	Valère Germain	Nice	Nice	Monaco	completed	59.1	63.2	62.0	46.8
3248	Fabinho	Monaco	Nice	Monaco	failed	58.7	6.0	77.5	31.1
3253	João Moutinho	Monaco	Nice	Monaco	failed	56.1	53.2	83.8	44.0
3366	Nampalys Mendy	Nice	Nice	Monaco	failed	62.5	64.2	66.7	59.3
3533	Paul Baysse	Nice	Nice	Monaco	failed	46.0	71.3	81.0	38.2
3500	Alassane Pléa	Nice	Nice	Monaco	failed	86.0	28.6	84.8	41.9
3249	Layvin Kurzawa	Monaco	Nice	Monaco	failed	79.5	74.8	77.3	47.0
4196	Stephan El Shaarawy	Monaco	Nice	Monaco	completed	98.3	61.4	97.2	47.4
3253	João Moutinho	Monaco	Nice	Monaco	completed	78.4	59.9	85.6	33.6
3426	Bernardo Silva	Monaco	Nice	Monaco	completed	80.3	30.3	78.4	59.9
4198	Jean Seri	Nice	Nice	Monaco	completed	88.2	65.2	87.7	56.4
3258	Valère Germain	Nice	Nice	Monaco	completed	73.0	40.5	74.3	58.5
3500	Alassane Pléa	Nice	Nice	Monaco	completed	62.2	33.8	72.3	40.3
3366	Nampalys Mendy	Nice	Nice	Monaco	completed	45.7	16.8	62.4	33.8
3262	Jérémy Toulalan	Monaco	Nice	Monaco	completed	48.3	24.4	61.5	35.6
3355	Mouez Hassen	Nice	Nice	Monaco	failed	15.1	46.8	68.7	31.7
3262	Jérémy Toulalan	Monaco	Nice	Monaco	completed	49.4	51.3	63.3	51.7
3258	Valère Germain	Nice	Nice	Monaco	failed	55.4	88.9	79.0	57.3
3355	Mouez Hassen	Nice	Nice	Monaco	failed	13.2	50.1	86.7	44.0
3426	Bernardo Silva	Monaco	Nice	Monaco	failed	64.8	51.9	74.1	52.4
3262	Jérémy Toulalan	Monaco	Nice	Monaco	failed	60.6	60.7	91.8	40.3
3426	Bernardo Silva	Monaco	Nice	Monaco	completed	72.3	20.7	71.1	33.1
3253	João Moutinho	Monaco	Nice	Monaco	completed	54.7	36.2	76.2	35.8
3248	Fabinho	Monaco	Nice	Monaco	completed	63.9	17.2	63.9	32.5
3262	Jérémy Toulalan	Monaco	Nice	Monaco	completed	65.4	56.6	65.2	42.3
4198	Jean Seri	Nice	Nice	Monaco	completed	68.9	66.7	68.8	47.2
3253	João Moutinho	Monaco	Nice	Monaco	completed	48.8	64.8	65.6	44.4
3356	Kevin Gomis	Nice	Nice	Monaco	completed	32.3	4.9	65.1	30.9
3258	Valère Germain	Nice	Nice	Monaco	failed	72.6	52.4	75.5	52.8
3253	João Moutinho	Monaco	Nice	Monaco	failed	48.8	49.5	76.9	32.3
3426	Bernardo Silva	Monaco	Nice	Monaco	completed	80.4	39.5	81.0	59.9
4193	Ivan Cavaleiro	Monaco	Nice	Monaco	completed	86.6	39.9	80.1	39.5
3251	Ricardo Carvalho	Monaco	Nice	Monaco	completed	60.5	93.2	68.5	55.8
3366	Nampalys Mendy	Nice	Nice	Monaco	failed	69.1	23.9	77.3	37.0
3258	Valère Germain	Nice	Nice	Monaco	failed	61.4	68.5	71.0	51.5
3811	Said Benrahma	Nice	Nice	Monaco	failed	91.1	70.9	88.2	58.9
3253	João Moutinho	Monaco	Nice	Monaco	completed	46.7	50.9	73.7	38.7
3262	Jérémy Toulalan	Monaco	Nice	Monaco	completed	56.1	50.7	73.6	48.7
3426	Bernardo Silva	Monaco	Nice	Monaco	completed	64.1	96.5	62.8	53.4
3500	Alassane Pléa	Nice	Nice	Monaco	failed	50.9	49.5	65.5	44.4
3490	Vincent Koziello	Nice	Nice	Monaco	failed	56.2	16.6	75.1	30.3
3249	Layvin Kurzawa	Monaco	Nice	Monaco	failed	38.2	98.3	84.1	52.6
3253	João Moutinho	Monaco	Nice	Monaco	completed	54.4	68.7	65.0	31.1
4192	Guido Carrillo	Monaco	Nice	Monaco	completed	66.1	54.4	74.5	47.7
3426	Bernardo Silva	Monaco	Nice	Monaco	completed	63.2	45.4	66.1	54.4
3248	Fabinho	Monaco	Nice	Monaco	completed	78.1	23.1	68.7	31.3
3262	Jérémy Toulalan	Monaco	Nice	Monaco	completed	53.2	56.4	71.8	48.5
3248	Fabinho	Monaco	Nice	Monaco	completed	60.2	34.2	61.8	45.6
4192	Guido Carrillo	Monaco	Nice	Monaco	completed	73.8	43.0	60.2	34.2
4193	Ivan Cavaleiro	Monaco	Nice	Monaco	completed	66.9	50.1	72.6	43.0
3253	João Moutinho	Monaco	Nice	Monaco	completed	64.0	32.1	66.6	50.1
3426	Bernardo Silva	Monaco	Nice	Monaco	completed	65.0	9.9	64.0	32.1
3248	Fabinho	Monaco	Nice	Monaco	completed	55.5	12.7	76.4	42.1
3258	Valère Germain	Nice	Nice	Monaco	failed	77.8	54.6	84.4	58.7
3258	Valère Germain	Nice	Nice	Monaco	completed	80.4	45.6	94.9	55.2
3490	Vincent Koziello	Nice	Nice	Monaco	completed	74.7	15.6	80.4	45.6
3811	Said Benrahma	Nice	Nice	Monaco	failed	51.3	94.6	78.5	59.9
3894	Benjamin Nivet	Troyes	Troyes	GFC Ajaccio	completed	78.6	19.0	74.8	32.1
4215	John Tshibumbu Lungeny	GFC Ajaccio	Troyes	GFC Ajaccio	completed	76.7	16.0	66.3	35.2
4002	Corentin Jean	Troyes	Troyes	GFC Ajaccio	failed	92.6	31.3	95.9	42.5
3892	Matthieu Saunier	Troyes	Troyes	GFC Ajaccio	completed	34.9	56.4	61.5	57.1
3124	Fabien Camus	Troyes	Troyes	GFC Ajaccio	completed	55.9	31.9	67.8	48.1
3894	Benjamin Nivet	Troyes	Troyes	GFC Ajaccio	failed	62.0	57.5	82.6	57.5
4214	Pablo Martinez	GFC Ajaccio	Troyes	GFC Ajaccio	failed	37.1	81.0	73.0	49.3
3124	Fabien Camus	Troyes	Troyes	GFC Ajaccio	failed	58.5	23.3	91.8	40.9
4211	Amos Youga	GFC Ajaccio	Troyes	GFC Ajaccio	failed	80.1	31.3	84.6	38.3
3124	Fabien Camus	Troyes	Troyes	GFC Ajaccio	failed	68.2	9.4	93.0	38.5
3124	Fabien Camus	Troyes	Troyes	GFC Ajaccio	completed	47.6	92.8	73.7	43.6
3666	David Ducourtioux	GFC Ajaccio	Troyes	GFC Ajaccio	failed	41.9	30.1	94.1	59.3
3975	Lossemy Karaboue	Troyes	Troyes	GFC Ajaccio	completed	69.9	92.6	63.9	56.0
4216	Jules Goda	GFC Ajaccio	Troyes	GFC Ajaccio	failed	14.0	48.3	72.9	48.7
3124	Fabien Camus	Troyes	Troyes	GFC Ajaccio	failed	67.3	90.2	95.2	59.1
3666	David Ducourtioux	GFC Ajaccio	Troyes	GFC Ajaccio	failed	68.9	31.5	72.9	31.1
3666	David Ducourtioux	GFC Ajaccio	Troyes	GFC Ajaccio	failed	66.1	53.4	68.8	53.4
3979	Thomas Ayasse	Troyes	Troyes	GFC Ajaccio	completed	72.1	94.9	65.4	30.1
3726	Jessy Pi	Troyes	Troyes	GFC Ajaccio	failed	72.9	18.4	71.3	30.7
3374	Issiaga Sylla	GFC Ajaccio	Troyes	GFC Ajaccio	failed	52.0	4.3	87.4	44.2
3374	Issiaga Sylla	GFC Ajaccio	Troyes	GFC Ajaccio	completed	69.6	17.4	66.7	31.1
4215	John Tshibumbu Lungeny	GFC Ajaccio	Troyes	GFC Ajaccio	completed	75.4	20.7	71.1	34.2
4211	Amos Youga	GFC Ajaccio	Troyes	GFC Ajaccio	failed	67.0	28.0	78.4	30.1
3677	Grégory Pujol	GFC Ajaccio	Troyes	GFC Ajaccio	failed	74.7	23.5	90.7	33.6
3726	Jessy Pi	Troyes	Troyes	GFC Ajaccio	completed	69.7	66.0	65.2	53.8
4216	Jules Goda	GFC Ajaccio	Troyes	GFC Ajaccio	failed	12.9	40.3	60.3	52.3
4212	Alexandre Coeff	GFC Ajaccio	Troyes	GFC Ajaccio	completed	47.6	26.4	70.3	32.3
4211	Amos Youga	GFC Ajaccio	Troyes	GFC Ajaccio	completed	68.0	57.9	74.1	36.8
3666	David Ducourtioux	GFC Ajaccio	Troyes	GFC Ajaccio	completed	53.8	53.8	68.0	57.9
4210	Mohamed Wael Larbi	GFC Ajaccio	Troyes	GFC Ajaccio	completed	76.0	60.9	61.8	57.5
4211	Amos Youga	GFC Ajaccio	Troyes	GFC Ajaccio	completed	55.5	42.7	75.8	59.5
3686	Jonathan Pereira	Troyes	Troyes	GFC Ajaccio	failed	91.6	33.3	86.7	33.5
3979	Thomas Ayasse	Troyes	Troyes	GFC Ajaccio	failed	47.1	30.7	62.0	33.1
3677	Grégory Pujol	GFC Ajaccio	Troyes	GFC Ajaccio	failed	74.1	36.8	86.3	49.1
3124	Fabien Camus	Troyes	Troyes	GFC Ajaccio	completed	67.2	21.5	74.4	44.4
3124	Fabien Camus	Troyes	Troyes	GFC Ajaccio	completed	96.5	26.2	82.6	54.0
4002	Corentin Jean	Troyes	Troyes	GFC Ajaccio	failed	75.4	45.8	72.5	39.9
4212	Alexandre Coeff	GFC Ajaccio	Troyes	GFC Ajaccio	failed	33.9	11.7	69.2	36.0
3124	Fabien Camus	Troyes	Troyes	GFC Ajaccio	failed	27.7	16.6	70.0	33.1
4210	Mohamed Wael Larbi	GFC Ajaccio	Troyes	GFC Ajaccio	completed	65.0	29.1	61.3	45.2
3341	Jerome Le Moigne	GFC Ajaccio	Troyes	GFC Ajaccio	completed	65.2	28.6	68.0	43.2
3666	David Ducourtioux	GFC Ajaccio	Troyes	GFC Ajaccio	completed	60.0	19.3	73.2	30.5
4215	John Tshibumbu Lungeny	GFC Ajaccio	Troyes	GFC Ajaccio	failed	93.1	55.8	94.5	41.3
3677	Grégory Pujol	GFC Ajaccio	Troyes	GFC Ajaccio	completed	84.4	47.6	84.4	53.4
4215	John Tshibumbu Lungeny	GFC Ajaccio	Troyes	GFC Ajaccio	completed	87.8	66.4	84.6	49.7
3374	Issiaga Sylla	GFC Ajaccio	Troyes	GFC Ajaccio	failed	61.0	6.8	88.3	58.5
4211	Amos Youga	GFC Ajaccio	Troyes	GFC Ajaccio	completed	56.8	53.6	61.0	31.9
4002	Corentin Jean	Troyes	Troyes	GFC Ajaccio	completed	76.6	42.5	77.7	39.9
4201	Yoann Court	Troyes	Troyes	GFC Ajaccio	failed	55.3	93.4	90.9	31.3
4207	Damjan Djokovic	GFC Ajaccio	Troyes	GFC Ajaccio	failed	32.6	70.5	71.9	51.7
3726	Jessy Pi	Troyes	Troyes	GFC Ajaccio	failed	61.8	13.9	61.0	51.3
4202	Henri Bienvenu	Troyes	Troyes	GFC Ajaccio	completed	83.7	20.7	81.4	35.6
3894	Benjamin Nivet	Troyes	Troyes	GFC Ajaccio	completed	69.6	65.4	69.6	34.4
4211	Amos Youga	GFC Ajaccio	Troyes	GFC Ajaccio	failed	60.7	72.8	89.7	46.0
4216	Jules Goda	GFC Ajaccio	Troyes	GFC Ajaccio	failed	10.2	50.9	66.2	55.2
4202	Henri Bienvenu	Troyes	Troyes	GFC Ajaccio	failed	80.0	49.1	85.2	51.1
4085	Jimmy Cabot	Troyes	Troyes	GFC Ajaccio	failed	74.8	3.5	80.1	51.5
3726	Jessy Pi	Troyes	Troyes	GFC Ajaccio	completed	64.8	3.9	65.4	51.1
3979	Thomas Ayasse	Troyes	Troyes	GFC Ajaccio	failed	39.4	28.4	63.7	38.3
4043	Kévin Mayi	GFC Ajaccio	Troyes	GFC Ajaccio	failed	73.0	33.5	78.6	45.6
3605	Anthony Weber	Reims	Bordeaux	Reims	completed	59.2	20.9	74.0	30.7
3593	Henri Saivet	Bordeaux	Bordeaux	Reims	failed	64.7	79.1	88.5	42.9
3413	Prince Oniangué	Reims	Bordeaux	Reims	failed	64.8	87.7	75.4	43.8
3593	Henri Saivet	Bordeaux	Bordeaux	Reims	failed	48.7	72.0	84.6	52.4
3530	David Ngog	Reims	Bordeaux	Reims	completed	75.2	27.2	71.3	58.9
3593	Henri Saivet	Bordeaux	Bordeaux	Reims	completed	54.9	57.7	63.7	48.3
3315	Wahbi Khazri	Bordeaux	Bordeaux	Reims	completed	66.7	57.0	61.1	50.9
3593	Henri Saivet	Bordeaux	Bordeaux	Reims	completed	50.1	59.3	65.8	57.0
4130	Frederic Guilbert	Bordeaux	Bordeaux	Reims	failed	62.6	13.3	91.2	48.5
4130	Frederic Guilbert	Bordeaux	Bordeaux	Reims	completed	94.6	12.3	86.1	36.4
3593	Henri Saivet	Bordeaux	Bordeaux	Reims	completed	66.7	20.5	66.1	45.0
4130	Frederic Guilbert	Bordeaux	Bordeaux	Reims	failed	89.6	0.0	89.2	40.5
3489	Andre Biyogo Poko	Bordeaux	Bordeaux	Reims	failed	74.7	22.5	87.7	33.3
3315	Wahbi Khazri	Bordeaux	Bordeaux	Reims	completed	88.6	15.0	85.2	40.3
3488	Thomas Touré	Bordeaux	Bordeaux	Reims	completed	74.5	25.0	69.5	53.8
3417	Kossi Agassa	Reims	Bordeaux	Reims	failed	20.3	47.6	63.2	48.9
3301	Nicolas Pallois	Bordeaux	Bordeaux	Reims	failed	56.2	29.9	73.7	46.2
3605	Anthony Weber	Reims	Bordeaux	Reims	failed	53.9	76.5	69.7	51.1
3493	Nicolas de Preville	Reims	Bordeaux	Reims	failed	81.0	76.0	81.6	53.8
3493	Nicolas de Preville	Reims	Bordeaux	Reims	failed	55.7	47.4	67.2	56.2
3493	Nicolas de Preville	Reims	Bordeaux	Reims	completed	84.6	25.0	83.7	46.8
3315	Wahbi Khazri	Bordeaux	Bordeaux	Reims	completed	75.5	33.8	79.3	42.3
3580	Cédric Yambéré	Bordeaux	Bordeaux	Reims	completed	34.6	32.1	75.5	33.8
3308	Cheick Diabaté	Bordeaux	Bordeaux	Reims	failed	79.3	42.3	74.5	43.8
3411	Antoine Devaux	Reims	Bordeaux	Reims	completed	83.3	70.1	86.1	53.6
3315	Wahbi Khazri	Bordeaux	Bordeaux	Reims	failed	66.7	36.3	69.9	41.5
3411	Antoine Devaux	Reims	Bordeaux	Reims	completed	52.9	30.1	61.4	40.9
3489	Andre Biyogo Poko	Bordeaux	Bordeaux	Reims	failed	66.5	32.3	80.3	48.5
3409	Franck Signorino	Reims	Bordeaux	Reims	failed	63.9	81.2	80.5	40.5
3422	Aissa Mandi	Reims	Bordeaux	Reims	failed	34.9	29.9	88.1	32.5
4130	Frederic Guilbert	Bordeaux	Bordeaux	Reims	failed	26.0	14.3	60.3	47.6
3402	Clément Chantôme	Bordeaux	Bordeaux	Reims	completed	53.8	33.3	63.2	32.3
3411	Antoine Devaux	Reims	Bordeaux	Reims	completed	54.6	54.4	63.3	33.6
3488	Thomas Touré	Bordeaux	Bordeaux	Reims	completed	72.9	28.2	72.9	44.8
3308	Cheick Diabaté	Bordeaux	Bordeaux	Reims	completed	60.3	43.6	65.5	32.1
3622	Alexis Peuget	Reims	Bordeaux	Reims	completed	70.3	22.3	80.1	35.2
3622	Alexis Peuget	Reims	Bordeaux	Reims	completed	67.0	57.9	74.0	32.1
3413	Prince Oniangué	Reims	Bordeaux	Reims	failed	45.3	81.8	78.9	40.9
3622	Alexis Peuget	Reims	Bordeaux	Reims	completed	67.7	15.0	75.8	50.3
3411	Antoine Devaux	Reims	Bordeaux	Reims	failed	58.7	72.8	86.6	37.6
3493	Nicolas de Preville	Reims	Bordeaux	Reims	failed	79.9	48.9	83.3	36.7
3605	Anthony Weber	Reims	Bordeaux	Reims	failed	43.6	32.7	67.3	33.5
3530	David Ngog	Reims	Bordeaux	Reims	failed	95.9	6.8	85.7	33.3
3308	Cheick Diabaté	Bordeaux	Bordeaux	Reims	failed	67.7	41.9	76.2	50.9
3593	Henri Saivet	Bordeaux	Bordeaux	Reims	failed	55.1	46.2	68.9	39.7
3593	Henri Saivet	Bordeaux	Bordeaux	Reims	completed	55.7	57.5	68.0	58.1
3315	Wahbi Khazri	Bordeaux	Bordeaux	Reims	failed	68.0	58.1	73.0	59.3
3488	Thomas Touré	Bordeaux	Bordeaux	Reims	failed	48.0	19.7	71.7	41.1
4130	Frederic Guilbert	Bordeaux	Bordeaux	Reims	completed	74.1	0.0	72.9	30.9
4159	Grejohn Kyei	Reims	Bordeaux	Reims	failed	95.6	24.2	84.2	40.7
4159	Grejohn Kyei	Reims	Bordeaux	Reims	failed	48.7	51.7	76.0	47.9
4159	Grejohn Kyei	Reims	Bordeaux	Reims	completed	96.0	35.0	91.6	53.0
3411	Antoine Devaux	Reims	Bordeaux	Reims	completed	71.4	9.4	88.1	34.8
3413	Prince Oniangué	Reims	Bordeaux	Reims	completed	58.5	66.7	64.4	42.3
3415	Gaëtan Charbonnier	Reims	Bordeaux	Reims	completed	82.3	20.5	84.0	35.6
3489	Andre Biyogo Poko	Bordeaux	Bordeaux	Reims	failed	55.5	25.8	72.2	47.7
3411	Antoine Devaux	Reims	Bordeaux	Reims	failed	53.8	52.4	86.7	55.0
3315	Wahbi Khazri	Bordeaux	Bordeaux	Reims	completed	73.2	59.0	80.8	49.7
3305	Diego Rolan	Bordeaux	Bordeaux	Reims	completed	57.0	77.1	67.6	56.6
3315	Wahbi Khazri	Bordeaux	Bordeaux	Reims	completed	75.8	65.2	81.6	57.1
3305	Diego Rolan	Bordeaux	Bordeaux	Reims	completed	88.1	55.0	79.6	58.9
4159	Grejohn Kyei	Reims	Bordeaux	Reims	completed	77.1	29.9	89.3	33.8
3417	Kossi Agassa	Reims	Bordeaux	Reims	failed	11.7	47.4	69.7	35.6
3402	Clément Chantôme	Bordeaux	Bordeaux	Reims	failed	38.9	44.7	68.7	43.9
3308	Cheick Diabaté	Bordeaux	Bordeaux	Reims	failed	65.8	50.9	85.6	53.8
3413	Prince Oniangué	Reims	Bordeaux	Reims	completed	40.8	36.2	68.5	47.9
3580	Cédric Yambéré	Bordeaux	Bordeaux	Reims	failed	36.1	6.0	71.5	44.8
3415	Gaëtan Charbonnier	Reims	Bordeaux	Reims	failed	74.1	24.0	84.1	37.2
4130	Frederic Guilbert	Bordeaux	Bordeaux	Reims	failed	81.2	0.0	86.1	49.7
3230	Jordan Ferri	Lyon	Lyon	Lorient	completed	54.2	76.7	68.8	47.9
3229	Alexandre Lacazette	Lyon	Lyon	Lorient	completed	75.5	29.5	74.3	43.0
3233	Steed Malbranque	Lyon	Lyon	Lorient	failed	71.3	21.3	76.0	43.4
3239	Corentin Tolisso	Lyon	Lyon	Lorient	completed	52.3	34.4	64.3	59.5
3230	Jordan Ferri	Lyon	Lyon	Lorient	completed	67.2	81.0	89.2	54.8
3539	Henri Bedimo	Lyon	Lyon	Lorient	completed	86.0	91.6	67.8	59.1
3229	Alexandre Lacazette	Lyon	Lyon	Lorient	completed	76.3	27.6	71.5	42.7
4218	Rafael	Lyon	Lyon	Lorient	completed	68.5	6.8	79.0	30.5
3275	Raphael Guerreiro	Lorient	Lyon	Lorient	completed	71.5	21.9	68.9	53.2
3266	Benjamin Lecomte	Lorient	Lyon	Lorient	completed	10.8	39.0	61.1	35.9
3245	Nabil Fekir	Lyon	Lyon	Lorient	completed	78.5	29.9	82.2	47.7
3162	Claudio Beauvue	Lyon	Lyon	Lorient	failed	93.3	73.8	89.4	56.4
3233	Steed Malbranque	Lyon	Lyon	Lorient	completed	69.5	39.1	62.4	44.4
3245	Nabil Fekir	Lyon	Lyon	Lorient	completed	62.2	60.5	69.9	37.4
3245	Nabil Fekir	Lyon	Lyon	Lorient	completed	46.2	24.8	60.7	35.8
3229	Alexandre Lacazette	Lyon	Lyon	Lorient	failed	69.9	24.4	74.7	54.0
3265	Benjamin Jeannot	Lorient	Lyon	Lorient	failed	70.2	75.0	75.9	49.5
3238	Samuel Umtiti	Lyon	Lyon	Lorient	failed	27.8	51.7	68.2	34.8
3230	Jordan Ferri	Lyon	Lyon	Lorient	completed	42.2	34.2	64.0	31.2
3467	Benjamin Moukandjo	Lorient	Lyon	Lorient	completed	75.2	76.3	66.1	52.6
3245	Nabil Fekir	Lyon	Lyon	Lorient	completed	68.0	7.4	63.6	51.1
3239	Corentin Tolisso	Lyon	Lyon	Lorient	completed	66.7	19.7	75.2	40.7
3229	Alexandre Lacazette	Lyon	Lyon	Lorient	failed	65.9	24.8	70.0	43.8
3229	Alexandre Lacazette	Lyon	Lyon	Lorient	failed	74.5	38.9	78.2	31.1
3230	Jordan Ferri	Lyon	Lyon	Lorient	completed	66.9	82.4	71.0	57.3
3162	Claudio Beauvue	Lyon	Lyon	Lorient	completed	77.5	38.0	71.9	55.6
3552	Milan Bisevac	Lyon	Lyon	Lorient	completed	44.2	23.7	76.7	38.2
3539	Henri Bedimo	Lyon	Lyon	Lorient	completed	57.3	96.1	78.9	58.5
3245	Nabil Fekir	Lyon	Lyon	Lorient	failed	71.1	57.5	73.2	59.9
3230	Jordan Ferri	Lyon	Lyon	Lorient	completed	55.0	75.0	68.0	58.1
3239	Corentin Tolisso	Lyon	Lyon	Lorient	completed	52.5	62.0	61.1	43.2
3229	Alexandre Lacazette	Lyon	Lyon	Lorient	completed	68.1	67.3	75.9	49.1
3230	Jordan Ferri	Lyon	Lyon	Lorient	failed	67.3	70.9	74.7	50.5
